observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1,dim_id_2,dimension_label_eng_2,dimension_label_cym_2,dim_item_id_2,dimension_item_label_eng_2,dimension_item_label_cym_2,is_total_2,is_sub_total_2,dim_id_3,dimension_label_eng_3,dimension_label_cym_3,dim_item_id_3,dimension_item_label_eng_3,dimension_item_label_cym_3,is_total_3,is_sub_total_3,dim_id_4,dimension_label_eng_4,dimension_label_cym_4,dim_item_id_4,dimension_item_label_eng_4,dimension_item_label_cym_4,is_total_4,is_sub_total_4,dim_id_5,dimension_label_eng_5,dimension_label_cym_5,dim_item_id_5,dimension_item_label_eng_5,dimension_item_label_cym_5,is_total_5,is_sub_total_5
69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,69.1,69.1,,,,SIC 1,SIC 1,,Legal activities ,Legal activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
69.10,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,69.10/1,69.10/1,,,,SIC 1,SIC 1,,Barristers at law ,Barristers at law ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
69.10,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,69.10/2,69.10/2,,,,SIC 1,SIC 1,,Solicitors ,Solicitors ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
69.10,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,69.10/9,69.10/9,,,,SIC 1,SIC 1,,Activities of patent and copyright agents; ,Activities of patent and copyright agents; ,,,,SIC 2,SIC 2,,other legal activities (other than those of ,other legal activities (other than those of ,,,,SIC 3,SIC 3,,barristers and solicitors) n.e.c.,barristers and solicitors) n.e.c.,,,,SIC 4,SIC 4,,,,,,
69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,69.2,69.2,,,,SIC 1,SIC 1,,"Accounting, bookkeeping and auditing ","Accounting, bookkeeping and auditing ",,,,SIC 2,SIC 2,,activities; tax consultancy ,activities; tax consultancy ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
69.20,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,69.20/1,69.20/1,,,,SIC 1,SIC 1,,"Accounting, and auditing activities","Accounting, and auditing activities",,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
69.20,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,69.20/2,69.20/2,,,,SIC 1,SIC 1,,Bookkeeping activities ,Bookkeeping activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
69.20,/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,69.20/3,69.20/3,,,,SIC 1,SIC 1,,Tax consultancy ,Tax consultancy ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,70,70,,,,SIC 1,SIC 1,,Activities of head offices; management ,Activities of head offices; management ,,,,SIC 2,SIC 2,,consultancy activities ,consultancy activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,70.1,70.1,,,,SIC 1,SIC 1,,Activities of head offices ,Activities of head offices ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,70.2,70.2,,,,SIC 1,SIC 1,,Management consultancy activities ,Management consultancy activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
70.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,70.21,70.21,,,,SIC 1,SIC 1,,Public relations and communications ,Public relations and communications ,,,,SIC 2,SIC 2,,activities ,activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
70.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,70.22,70.22,,,,SIC 1,SIC 1,,Business and other management ,Business and other management ,,,,SIC 2,SIC 2,,consultancy activities ,consultancy activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
70.22,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,70.22/1,70.22/1,,,,SIC 1,SIC 1,,Financial Management ,Financial Management ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
70.22,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,70.22/9,70.22/9,,,,SIC 1,SIC 1,,Management consultancy activities (other,Management consultancy activities (other,,,,SIC 2,SIC 2,,than financial management) ,than financial management) ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71,71,,,,SIC 1,SIC 1,,Architectural and engineering activities; ,Architectural and engineering activities; ,,,,SIC 2,SIC 2,,technical testing and analysis ,technical testing and analysis ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71.1,71.1,,,,SIC 1,SIC 1,,Architectural and engineering activities and ,Architectural and engineering activities and ,,,,SIC 2,SIC 2,,related technical consultancy ,related technical consultancy ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
71.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71.11,71.11,,,,SIC 1,SIC 1,,Architectural activities ,Architectural activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
71.11,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71.11/1,71.11/1,,,,SIC 1,SIC 1,,Architectural activities ,Architectural activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
71.11,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71.11/2,71.11/2,,,,SIC 1,SIC 1,,Urban planning and landscape architectural ,Urban planning and landscape architectural ,,,,SIC 2,SIC 2,,activities ,activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
71.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71.12,71.12,,,,SIC 1,SIC 1,,Engineering activities and related technical ,Engineering activities and related technical ,,,,SIC 2,SIC 2,,consultancy ,consultancy ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
71.12,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71.12/1,71.12/1,,,,SIC 1,SIC 1,,Engineering design activities for industrial ,Engineering design activities for industrial ,,,,SIC 2,SIC 2,,process and production ,process and production ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
71.12,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71.12/2,71.12/2,,,,SIC 1,SIC 1,,Engineering related scientific and technical ,Engineering related scientific and technical ,,,,SIC 2,SIC 2,,consulting activities ,consulting activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
71.12,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71.12/9,71.12/9,,,,SIC 1,SIC 1,,Other engineering activities (not including ,Other engineering activities (not including ,,,,SIC 2,SIC 2,,engineering design for industrial process and ,engineering design for industrial process and ,,,,SIC 3,SIC 3,,production or engineering related scientific ,production or engineering related scientific ,,,,SIC 4,SIC 4,,,,,,
71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,71.2,71.2,,,,SIC 1,SIC 1,,Technical testing and analysis ,Technical testing and analysis ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,72,72,,,,SIC 1,SIC 1,,Scientific research and development ,Scientific research and development ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,72.1,72.1,,,,SIC 1,SIC 1,,Research and experimental development ,Research and experimental development ,,,,SIC 2,SIC 2,,on natural sciences and engineering ,on natural sciences and engineering ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
72.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,72.11,72.11,,,,SIC 1,SIC 1,,Research and experimental development ,Research and experimental development ,,,,SIC 2,SIC 2,,on biotechnology ,on biotechnology ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
72.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,72.19,72.19,,,,SIC 1,SIC 1,,Other research and experimental,Other research and experimental,,,,SIC 2,SIC 2,,development on natural sciences and ,development on natural sciences and ,,,,SIC 3,SIC 3,,engineering ,engineering ,,,,SIC 4,SIC 4,,,,,,
72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,72.2,72.2,,,,SIC 1,SIC 1,,Research and experimental development on ,Research and experimental development on ,,,,SIC 2,SIC 2,,social sciences and humanities ,social sciences and humanities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,73,73,,,,SIC 1,SIC 1,,Advertising and market research ,Advertising and market research ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,73.1,73.1,,,,SIC 1,SIC 1,,Advertising ,Advertising ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
73.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,73.11,73.11,,,,SIC 1,SIC 1,,Advertising agencies ,Advertising agencies ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
73.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,73.12,73.12,,,,SIC 1,SIC 1,,Media representation ,Media representation ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,73.2,73.2,,,,SIC 1,SIC 1,,Market research and public opinion polling,Market research and public opinion polling,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74,74,,,,SIC 1,SIC 1,,"Other professional, scientific and technical","Other professional, scientific and technical",,,,SIC 2,SIC 2,,activities ,activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.1,74.1,,,,SIC 1,SIC 1,,Specialised design activities ,Specialised design activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.2,74.2,,,,SIC 1,SIC 1,,Photographic activities ,Photographic activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.20,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.20/1,74.20/1,,,,SIC 1,SIC 1,,Portrait photographic activities ,Portrait photographic activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.20,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.20/2,74.20/2,,,,SIC 1,SIC 1,,Other specialised photography (not ,Other specialised photography (not ,,,,SIC 2,SIC 2,,including portrait photography) ,including portrait photography) ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.20,/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.20/3,74.20/3,,,,SIC 1,SIC 1,,Film processing ,Film processing ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.20,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.20/9,74.20/9,,,,SIC 1,SIC 1,,Other photographic activities (not including ,Other photographic activities (not including ,,,,SIC 2,SIC 2,,portrait and other specialist photography ,portrait and other specialist photography ,,,,SIC 3,SIC 3,,and film processing) n.e.c.,and film processing) n.e.c.,,,,SIC 4,SIC 4,,,,,,
74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.3,74.3,,,,SIC 1,SIC 1,,Translation and interpretation activities ,Translation and interpretation activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.9,74.9,,,,SIC 1,SIC 1,,"Other professional, scientific and technical ","Other professional, scientific and technical ",,,,SIC 2,SIC 2,,activities n.e.c..,activities n.e.c..,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.90,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.90/1,74.90/1,,,,SIC 1,SIC 1,,Environmental consulting activities ,Environmental consulting activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.90,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.90/2,74.90/2,,,,SIC 1,SIC 1,,Quantity surveying activities ,Quantity surveying activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
74.90,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,74.90/9,74.90/9,,,,SIC 1,SIC 1,,"Other professional, scientific and technical","Other professional, scientific and technical",,,,SIC 2,SIC 2,,activities (not including environmental ,activities (not including environmental ,,,,SIC 3,SIC 3,,consultancy or quantity surveying) n.e.c.. ,consultancy or quantity surveying) n.e.c.. ,,,,SIC 4,SIC 4,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,75,75,,,,SIC 1,SIC 1,,Veterinary activities ,Veterinary activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,N ,N ,,,,SIC 1,SIC 1,,Administrative and support service ,Administrative and support service ,,,,SIC 2,SIC 2,,activities ,activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77,77,,,,SIC 1,SIC 1,,Rental and leasing activities ,Rental and leasing activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.1,77.1,,,,SIC 1,SIC 1,,Renting and leasing of motor vehicles ,Renting and leasing of motor vehicles ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.11,77.11,,,,SIC 1,SIC 1,,Renting and leasing of cars and light motor,Renting and leasing of cars and light motor,,,,SIC 2,SIC 2,,vehicles ,vehicles ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.12,77.12,,,,SIC 1,SIC 1,,Renting and leasing of trucks ,Renting and leasing of trucks ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.2,77.2,,,,SIC 1,SIC 1,,Renting and leasing of personal and house,Renting and leasing of personal and house,,,,SIC 2,SIC 2,,hold goods ,hold goods ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.21,77.21,,,,SIC 1,SIC 1,,Renting and leasing of recreational and ,Renting and leasing of recreational and ,,,,SIC 2,SIC 2,,sports goods ,sports goods ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.22,77.22,,,,SIC 1,SIC 1,,Renting of video tapes and disks,Renting of video tapes and disks,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.29,77.29,,,,SIC 1,SIC 1,,Renting and leasing of other personal and ,Renting and leasing of other personal and ,,,,SIC 2,SIC 2,,household goods,household goods,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.29,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.29/1,77.29/1,,,,SIC 1,SIC 1,,Renting and leasing for media entertainment,Renting and leasing for media entertainment,,,,SIC 2,SIC 2,,equipment ,equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.29,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.29/9,77.29/9,,,,SIC 1,SIC 1,,Renting and leasing of personal and ,Renting and leasing of personal and ,,,,SIC 2,SIC 2,,household goods (other than media ,household goods (other than media ,,,,SIC 3,SIC 3,,entertainment equipment) n.e.c.,entertainment equipment) n.e.c.,,,,SIC 4,SIC 4,,,,,,
77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.3,77.3,,,,SIC 1,SIC 1,,"Renting and leasing of other machinery, ","Renting and leasing of other machinery, ",,,,SIC 2,SIC 2,,equipment and tangible goods ,equipment and tangible goods ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.31,77.31,,,,SIC 1,SIC 1,,Renting and leasing of agricultural  ,Renting and leasing of agricultural  ,,,,SIC 2,SIC 2,,machinery and equipment ,machinery and equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.32,77.32,,,,SIC 1,SIC 1,,Renting and leasing of construction and ,Renting and leasing of construction and ,,,,SIC 2,SIC 2,,civil engineering machinery and equipment ,civil engineering machinery and equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.33,77.33,,,,SIC 1,SIC 1,,Renting and leasing of office machinery and ,Renting and leasing of office machinery and ,,,,SIC 2,SIC 2,,equipment (including computers) ,equipment (including computers) ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.34,77.34,,,,SIC 1,SIC 1,,Renting and leasing of water transport ,Renting and leasing of water transport ,,,,SIC 2,SIC 2,,equipment ,equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.34,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.34/1,77.34/1,,,,SIC 1,SIC 1,,Renting and leasing of passenger water,Renting and leasing of passenger water,,,,SIC 2,SIC 2,,transport equipment ,transport equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.34,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.34/2,77.34/2,,,,SIC 1,SIC 1,,Renting and leasing of freight water transport ,Renting and leasing of freight water transport ,,,,SIC 2,SIC 2,,equipment ,equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.35,77.35,,,,SIC 1,SIC 1,,Renting and leasing of air transport ,Renting and leasing of air transport ,,,,SIC 2,SIC 2,,equipment ,equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.35,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.35/1,77.35/1,,,,SIC 1,SIC 1,,Renting and leasing of passenger air ,Renting and leasing of passenger air ,,,,SIC 2,SIC 2,,transport equipment ,transport equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.35,/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.35/2,77.35/2,,,,SIC 1,SIC 1,,Renting and leasing of freight air transport,Renting and leasing of freight air transport,,,,SIC 2,SIC 2,,equipment ,equipment ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.39,77.39,,,,SIC 1,SIC 1,,"Renting and leasing of other machinery,","Renting and leasing of other machinery,",,,,SIC 2,SIC 2,,equipment and tangible goods n.e.c.,equipment and tangible goods n.e.c.,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,77.4,77.4,,,,SIC 1,SIC 1,,Leasing and intellectual property and similar ,Leasing and intellectual property and similar ,,,,SIC 2,SIC 2,,"products, except copyrighted works","products, except copyrighted works",,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,78,78,,,,SIC 1,SIC 1,,Employment activities ,Employment activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,78.1,78.1,,,,SIC 1,SIC 1,,Activities of employment placement ,Activities of employment placement ,,,,SIC 2,SIC 2,,agencies ,agencies ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
78.10,/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,78.10/1,78.10/1,,,,SIC 1,SIC 1,,"Motion picture, television and other ","Motion picture, television and other ",,,,SIC 2,SIC 2,,theatrical casting ,theatrical casting ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
78.10,/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,78.10/9,78.10/9,,,,SIC 1,SIC 1,,Activities of employment placement ,Activities of employment placement ,,,,SIC 2,SIC 2,,"agencies (other than motion picture, ","agencies (other than motion picture, ",,,,SIC 3,SIC 3,,television and other theatrical casting) n.e.c.,television and other theatrical casting) n.e.c.,,,,SIC 4,SIC 4,,,,,,
78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,78.2,78.2,,,,SIC 1,SIC 1,,Temporary employment agency activities ,Temporary employment agency activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
78.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,78.3,78.3,,,,SIC 1,SIC 1,,Other human resources provision ,Other human resources provision ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,79,79,,,,SIC 1,SIC 1,,"Travel agency, tour operator and other ","Travel agency, tour operator and other ",,,,SIC 2,SIC 2,,reservation service and related activities ,reservation service and related activities ,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,79.1,79.1,,,,SIC 1,SIC 1,,Travel agency and tour operator activities,Travel agency and tour operator activities,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
79.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SICABS01,SICABS01,,79.11,79.11,,,,SIC 1,SIC 1,,Travel agency activities ,Travel agency activities ,,,,SIC 2,SIC 2,,,,,,,SIC 3,SIC 3,,,,,,,SIC 4,SIC 4,,,,,,
